,ID,SW_ENTROPY,SW_TIME,SW4_ENTROPY,SW4_TIME,B2_ENTROPY,B2_TIME,B4_ENTROPY,B4_TIME,KH_ENTROPY,KH_TIME,KH4_ENTROPY,KH4_TIME,COMPRESSION_TIME,HANDLING_TIME,SIZE,COMPRESSED_SIZE,COMPRESSION_RATIO,COMPRESSION_FACTOR,SPACE_SAVINGS,COMPRESSION_GAIN
1913,1914,18644,5841,67024,9969,17000,20068,340000000,28815,18644,9858,74576,5951,65395,148613,4096,728,5.626373626373627,0.177734375,0.822265625,57.88828898931448
1914,1915,22696,5129,84197,5280,17000,26250,340000000,28304,22696,5791,90784,5681,63220,142461,4096,1781,2.299831555306008,0.43481445312499994,0.565185546875,120.07167557213351
1915,1916,21044,5651,79570,5761,17161,20729,333145837,32282,21044,6322,84176,6122,94520,174011,4096,1363,3.005135730007337,0.332763671875,0.667236328125,90.8824264163976
1916,1917,21070,4268,79566,4368,21936,24807,393913600,28314,21070,4870,84280,4438,53441,128314,4096,2066,1.9825750242013553,0.50439453125,0.49560546875,146.1141275711526
1917,1918,21067,4409,78336,4378,21936,20059,393913600,32672,21067,4589,84268,4289,52049,125399,4096,1918,2.13555787278415,0.46826171875,0.53173828125,131.79955358677793
1918,1919,20661,4920,78358,5050,21369,24767,363752961,28314,20661,5460,82644,5150,63050,142211,4096,1860,2.2021505376344086,0.4541015625,0.5458984375,126.6729699117085
1919,1920,23284,5030,87335,5040,21369,20058,363752961,34506,23284,5561,93136,5250,55135,133324,4096,1859,2.2033351264120493,0.45385742187500006,0.546142578125,126.58673641754399
1920,1921,23288,4959,86722,5620,21369,24196,363752961,28324,23288,5871,93152,9037,52881,140197,4096,1836,2.2309368191721135,0.44824218749999994,0.5517578125,124.62276757748498
1921,1922,22088,5130,82806,5240,17200,20790,344000000,32312,22088,5811,88352,5460,64864,142551,4096,2148,1.9068901303538175,0.5244140625,0.4755859375,154.9249772404218
1922,1923,22223,4188,83022,4259,20000,20078,391496944,32662,22223,4689,88892,4228,55205,132092,4096,2512,1.6305732484076434,0.61328125,0.38671875,204.52756990257862
1923,1924,20975,4218,79741,4298,21936,24798,393913600,41419,20975,4539,83900,8005,49465,139546,4096,2009,2.0388252862120457,0.490478515625,0.509521484375,140.3757405629841
1924,1925,21971,4208,81683,4328,20000,20068,391496944,32843,21971,4639,87884,4198,51689,125389,4096,2091,1.9588713534194166,0.510498046875,0.489501953125,148.72797411655426
1925,1926,18460,6222,65160,6412,19375,24025,326562500,28304,18460,7164,73840,10269,134045,219629,4096,1417,2.8906139731827807,0.345947265625,0.654052734375,94.20906957674859
1926,1927,20420,5481,76984,5551,16600,24496,332000000,30107,20420,5982,81680,9819,92576,176756,4096,1377,2.9745824255628177,0.336181640625,0.663818359375,91.73439456847527
1927,1928,21874,9238,80514,5380,17000,20069,340000000,28815,21874,9528,87496,5531,44786,130108,4096,1304,3.1411042944785277,0.318359375,0.681640625,87.36871791192961
