,ID,SW_ENTROPY,SW_TIME,SW4_ENTROPY,SW4_TIME,B2_ENTROPY,B2_TIME,B4_ENTROPY,B4_TIME,KH_ENTROPY,KH_TIME,KH4_ENTROPY,KH4_TIME,COMPRESSION_TIME,HANDLING_TIME,SIZE,COMPRESSED_SIZE,COMPRESSION_RATIO,COMPRESSION_FACTOR,SPACE_SAVINGS,COMPRESSION_GAIN
52,53,34319,4198,132151,4177,20000,20797,400000000,33710,34319,5319,137276,4939,1700466,1779356,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
53,54,34067,4228,131735,4157,20000,24094,400000000,28851,34067,5259,136268,8686,1793252,1874116,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
54,55,34238,4208,132003,8265,20000,20066,400000000,30645,34238,8946,136952,4909,1731721,1814599,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
55,56,34223,4158,132025,4178,20000,20066,400000000,32568,34223,5299,136892,4869,1735197,1812676,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
56,57,34194,4227,131843,4207,20000,20056,400000000,34061,34194,5409,136776,4928,1738864,1817445,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
57,58,34181,4168,131777,4168,20000,20737,400000000,33530,34181,5339,136724,4909,1770852,1849482,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
58,59,34142,4187,131902,4198,20000,20076,400000000,33971,34142,5300,136568,4919,1737351,1816413,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
59,60,34142,4137,131934,4158,20000,20797,400000000,33330,34142,5350,136568,4859,1686089,1765131,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
60,61,34401,4197,131947,4699,20000,33841,400000000,30925,34401,5249,137604,4788,1728246,1859009,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
61,62,34254,4158,131930,4157,20000,20797,400000000,34402,34254,5410,137016,4939,1712918,1792210,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
62,63,34166,4178,131803,4188,20000,20196,400000000,33821,34166,5350,136664,4959,1820410,1898750,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
63,64,34244,4398,131807,4178,20000,24083,400000000,30585,34244,5320,136976,4929,1789274,1868336,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
64,65,34270,4679,131894,4227,20000,24413,400000000,29112,34270,5450,137080,4929,2047487,2144530,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
65,66,34228,4428,132119,4488,20000,25856,400000000,43989,34228,7354,136912,6221,2449467,2577696,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
66,67,34273,9206,132113,4328,20000,20828,400000000,35624,34273,5650,137092,5200,1795676,1882601,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
67,68,34313,4278,132066,4358,20000,20937,400000000,34852,34313,5640,137252,5129,1878505,1959479,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
68,69,34330,4808,132060,4378,20000,25135,400000000,31346,34330,5490,137320,5069,1851004,1932961,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
69,70,34233,4377,131878,4418,20000,25295,400000000,31557,34233,5630,136932,8875,1849602,1935906,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
70,71,34254,4438,131988,8636,20000,21278,400000000,32418,34254,5530,137016,5149,1866203,1953499,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
71,72,34337,4448,132023,4448,20000,22090,400000000,36255,34337,5680,137348,5179,1812266,1895895,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
72,73,34139,4468,131656,4478,20000,25706,400000000,32418,34139,5721,136556,5079,1953749,2041586,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
73,74,34242,4598,132105,4969,20000,26047,400000000,32579,34242,5820,136968,5379,1856474,1942439,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
74,75,34272,4598,131827,8476,20000,21779,400000000,73251,34272,5801,137088,5781,1913396,2040123,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
75,76,34183,4618,132044,4538,20000,26427,400000000,32808,34183,9717,136732,5350,1949231,2038952,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
76,77,34286,4558,131741,5239,20000,26588,400000000,33731,34286,5820,137144,5329,1927202,2014969,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
77,78,34300,4679,132263,4628,20000,22300,400000000,37657,34300,5851,137200,5390,1900724,1986889,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
78,79,34174,4648,131865,4648,20000,22480,400000000,37907,34174,6000,136696,5530,2006724,2093860,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
79,80,34231,4708,132137,9497,20000,22660,400000000,38108,34231,6001,136924,5420,1974837,2067833,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
80,81,34263,4749,132006,4728,20000,23542,400000000,37818,34263,5931,137052,5520,1996716,2085816,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
81,82,34254,4728,131978,4759,20000,27650,400000000,39651,34254,6041,137016,5600,1982852,2077530,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
82,83,34256,4799,132035,4768,20000,23752,400000000,38499,34256,6001,137024,5720,2012344,2102996,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
83,84,34293,6030,131928,6061,20000,27119,400000000,38679,34293,6041,137172,6090,2057364,2154058,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
84,85,34286,4839,131901,4889,20000,23402,400000000,39241,34286,6211,137144,5751,2040655,2136026,4096,4424,0.9258589511754068,1.080078125,-0.080078125,-1298.1386064817355
85,86,34330,4869,131884,4879,20000,28732,400000000,34952,34330,6521,137320,5740,2092067,2185464,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
